trade_date,stock_code,open,close,high,low,volume,turnover,pct_change
2024-06-13,59,62.114954050498426,62.099647939361645,62.13712745309838,60.41797691918393,4496230,7.974306046661763,0.1052876567666223
2024-06-14,59,61.84336487556428,60.65385614840143,61.30288656344225,59.920759100092,5546144,4.522856195971295,-2.328180334246004
2024-06-17,59,61.461641279816384,60.61102353650858,61.46717057362398,60.36694479333071,9059978,8.57178248537274,-0.0706181183073406
2024-06-18,59,62.31324071590122,61.1476743566961,62.11291293862727,59.48725071402782,8449259,0.6437810192224405,0.8854013492516913
2024-06-19,59,62.86703479116822,61.90403773108967,62.37897454207396,60.52499914342324,4046226,8.111194952200293,1.2369454478046564
2024-06-20,59,62.17214982858357,62.19120722921117,62.64974348126323,61.461902134973165,3638791,7.979968395142036,0.4638946160005711
2024-06-21,59,61.47463256439936,61.205003285520384,62.779566468770426,60.1187728586145,7670972,3.0461511809622897,-1.5857610547035166
2024-06-24,59,60.53082852244597,61.200522644114905,61.60697608494221,59.40859750963568,4479206,9.234991400008727,-0.007320710995763
2024-06-25,59,61.0049126745759,61.00863098196721,61.83874080974137,59.28127071174893,4613065,2.031065167803538,-0.3135457899004603
2024-06-26,59,62.602082546273536,63.42347872002405,63.49974091603555,63.262084911919246,565619,7.295813873103553,3.9582067310617206
2024-06-27,59,64.08833751184534,64.79830964279263,66.6152288968474,64.3193573116152,7449896,4.921320751632403,2.1677002752208128
2024-06-28,59,62.59809437246611,63.78120109276925,63.93505966458521,62.28131635571702,3571872,5.230501899110827,-1.569652905500602
2024-07-01,59,64.71512493073668,65.44585188386455,66.99292894225681,65.10334601606877,4796868,5.052654986244251,2.6099395473504523
2024-07-02,59,67.61002071375889,67.37369559511316,68.5704065663464,66.09673774794193,9360558,9.754733203550389,2.945708025421737
2024-07-03,59,66.02830537041378,67.34582946572634,67.87396620036195,66.43947659608105,7305069,4.405270162437192,-0.0413605475262802
2024-07-04,59,64.48755886575591,65.76040888169432,65.93534830268017,64.08721513821158,3339161,3.8248787203804446,-2.3541481285621
2024-07-05,59,67.31734588718224,66.1235612430752,67.34782024413933,64.59455014895987,2699078,5.883842135898293,0.5522355586842755
2024-07-08,59,63.20803096638772,63.08327932914795,63.09004661406467,61.48816518269018,4432248,4.020746586587052,-4.597879873334318
2024-07-09,59,62.19092105570085,61.65510565708376,62.053975205680345,60.98137147165463,5682645,8.618068451436603,-2.26394963491426
2024-07-10,59,61.24647459749988,60.075630950929295,61.79101998989095,58.885127351487554,4259926,1.857261024799616,-2.5617906081278288
2024-07-11,59,59.99850538800415,60.126951469325945,61.3800178653272,59.6307229047165,168096,0.6250577569607049,0.0854265158506174
2024-07-12,59,60.64348762231079,60.07087562820768,60.55212184482364,58.40099698471444,5244824,9.354871675033143,-0.093262405207525
2024-07-15,59,59.74787553836097,60.182526505681935,61.47890852367641,59.33562350337633,1381265,1.9096166406411503,0.1858652405290219
2024-07-16,59,56.01019212381538,56.938598552450685,57.604845992568464,55.96625630728103,1192667,3.2635819850354197,-5.390149170498821
2024-07-17,59,55.66168070591238,56.13506154435103,56.252651605856464,55.691888581245685,260643,9.992954658069456,-1.4112342567747722
2024-07-18,59,53.74898687230679,54.234778683851566,55.223470325799134,53.76351855631594,2971952,8.734377024162002,-3.385197785875935
2024-07-19,59,53.70437102504683,52.97512186992712,53.68383120391771,52.364760461215255,723081,3.235127306626299,-2.322599712755009
2024-07-22,59,54.237416886682766,53.57401709256568,54.61196350706823,52.7553335076253,732343,7.230474249976872,1.130521651482106
2024-07-23,59,52.16297173035207,52.7372084970179,53.24029350880412,52.11185563180253,8255958,8.530759762469327,-1.5619672388985355
2024-07-24,59,54.16815253961944,53.32202924472907,54.70527561191063,51.78903676915749,3632743,3.0919159644744485,1.1089338332047596
2024-07-25,59,54.23292389409834,54.10903110379226,55.5422587361455,53.191616186943634,2935548,6.011432288399378,1.4759413139569888
2024-07-26,59,53.56563757337791,52.51797894063258,53.6798970570996,51.86203348411697,1318590,5.310155659179514,-2.9404558364900564
2024-07-29,59,51.98753350598757,51.13633321223392,52.20487653745508,51.10137606388199,1616280,2.832936090999022,-2.63080521426863
2024-07-30,59,50.680650228359966,51.32741006101983,52.09599396418375,50.4178059022322,1416500,4.529249545999354,0.3736616154953315
2024-07-31,59,51.77357325749349,52.00573647233882,52.92867227327398,51.91707102042268,7821953,1.6533819107192196,1.3215675805823377
2024-08-01,59,51.12637718467338,51.89875510133748,52.08937500032243,50.86059328826608,9584863,4.25878723681626,-0.2057107124292725
2024-08-02,59,53.05262910597204,52.88162560563742,54.3448798575299,52.65300971092521,6517427,7.752138557260328,1.8938228910901131
2024-08-05,59,54.015436348587215,53.47198937333994,53.68315435095822,52.47261685074072,5968872,0.8892365943516646,1.1163873291360864
2024-08-06,59,53.83546699160698,53.27646532830477,53.37830505470548,52.91739595880994,5620907,9.948064722917447,-0.3656569492300279
2024-08-07,59,57.51194386488858,56.5379184007707,58.06287912106978,55.9868936018006,7220739,9.78880844950047,6.121751982545983
2024-08-08,59,54.631997253761575,55.4501804320274,55.78354954710653,55.07203174274957,2303452,3.6004399604843105,-1.92390876691434
2024-08-09,59,52.47529343884995,53.21650264743016,54.16777587815962,52.2687959416785,9214637,6.728397916340462,-4.028260624571569
2024-08-12,59,53.35453325281412,53.9597421928689,55.40795580479925,53.45729466851607,6482736,2.258110886761461,1.396633578803278
2024-08-13,59,53.39149445902911,54.47927721921539,54.776385291716274,53.86873585672645,4593817,7.896935855116693,0.9628196971169952
2024-08-14,59,54.58569258893644,53.66712042664523,54.68203141121559,53.10159392912677,6949894,5.925755843001613,-1.4907627891283843
2024-08-15,59,53.27058129102724,52.983586806798,54.54806149116659,52.11138609674244,2352668,6.37770583232767,-1.2736543612052398
2024-08-16,59,53.94518444540076,54.549495073308925,56.05709649234716,53.17394446743172,9028235,6.9931187391385095,2.955459154211168
2024-08-19,59,54.1662949654616,55.03946494935792,56.19525698029703,55.028542006647,7207412,9.315322739227222,0.8982115698605818
2024-08-20,59,54.95041502675932,53.93300353074189,54.186582800525656,52.43760357858957,1925660,1.9955081902854808,-2.010305550088618
2024-08-21,59,52.632657875868105,52.33089779999002,52.5526623082425,52.00523031111821,7225732,9.412086812548091,-2.9705479499925604
2024-08-22,59,53.0731402513067,52.17349394371643,53.129892616795786,51.80056121063652,9466996,2.10957398627664,-0.3007856981074258
2024-08-23,59,49.27608125162585,50.14457882132528,50.875323667961474,49.98213997909776,7830018,9.246899193498384,-3.8887852222047687
2024-08-26,59,51.17729165613135,51.303215698011705,51.85230675582472,50.2469162577092,2305930,3.0194518104784462,2.3105924985726998
2024-08-27,59,49.88467781263874,50.44543731955021,51.0832450653978,49.86728744617797,7355736,3.749982393196901,-1.6719778025429777
2024-08-28,59,50.92114935099078,50.40318661849707,51.25898540696227,49.43442751499633,5492986,7.674877159772769,-0.0837552478443252
2024-08-29,59,51.86072451304484,51.37266097684935,52.85754598313438,50.81099085342813,3816633,6.80435786197726,1.9234386224233413
2024-08-30,59,49.45548941193421,50.09305512972753,50.81133778014753,50.085128799086185,7045493,1.2445727580769033,-2.490830380965604
2024-09-02,59,52.43873129642689,52.073427168397885,53.369787172324784,50.6478880423703,4822895,7.960779760011114,3.9533864196178974
2024-09-03,59,51.32527337250437,51.29756821623357,52.01998507791331,49.90315065116215,6130666,1.3459877224305874,-1.4899325708970543
2024-09-04,59,49.36337705544948,50.34018464852924,51.41263007110364,49.99202773396956,9936325,3.501772234023564,-1.86633324150706
2024-09-05,59,48.876859992263945,49.18455933300341,49.38854317087858,48.53568226056902,3897255,6.365895754260014,-2.2956318567249943
2024-09-06,59,49.97219086866737,49.20038859490634,50.64379787787765,47.94732045216975,9866428,4.179746504157739,0.0321833968172003
2024-09-09,59,50.185924663836325,49.82191678981876,50.08278893270055,48.38362039330523,2596330,3.6041043684934064,1.263258711287397
2024-09-10,59,47.33444975600497,46.51872288131893,46.95767792114725,45.45225541937098,6471994,9.440181019962507,-6.630001656569837
2024-09-11,59,47.38579246271007,47.4254740264877,48.04572385845375,46.75125766440069,9554429,2.043509397294757,1.9492176246586213
2024-09-12,59,45.56694527353684,46.39598309447658,46.72814234480818,45.306998772241336,9867298,3.4270550491645237,-2.170755175659677
2024-09-13,59,47.06806762214308,47.74586681984397,48.09732114061564,46.525192662565736,2962213,9.02799021968854,2.909484044380768
2024-09-16,59,47.816255555472125,48.39711161792052,49.07778810840339,47.32176864690778,4395149,8.930199703410832,1.3639815159997684
2024-09-17,59,47.98274964378376,48.57701128049594,48.91449812741963,48.00470097637692,3044326,4.38502909980793,0.3717157007130298
2024-09-18,59,49.06984350256516,49.13681849167237,49.20465150773113,48.62826503491613,9615607,5.230839575348632,1.1524118022493546
2024-09-19,59,49.43247790193407,48.63846176921845,49.17996762882555,48.279826026642425,4123102,5.671898869705988,-1.014222608935058
2024-09-20,59,49.28348520975983,48.650489870327846,48.80399829621715,47.98450236304919,5137370,4.610846560484672,0.0247296083631511
2024-09-23,59,50.87237279270746,49.88004320960768,51.241095245003336,48.39079064313522,1927168,8.850597955089608,2.527319545100283
2024-09-24,59,48.06601454257672,48.89560256966914,49.79346449960971,47.46973813826662,6900227,8.665057792639994,-1.9736162533013069
2024-09-25,59,50.45238470992122,50.20451877728595,50.21126121504072,48.89716926177193,392835,9.91081395403246,2.6769609920478725
2024-09-26,59,49.22032499351019,49.46300808309722,50.264283515950375,48.02315746734753,9904647,4.854288216632286,-1.4769799855629713
2024-09-27,59,51.62572500644045,50.9053289118332,51.39918212678696,50.82449174545946,8666080,9.132732361524427,2.915958581234884
2024-09-30,59,50.97524475215966,51.945781260258734,52.5121485410271,50.615518137785216,2954902,8.698264779082661,2.04389672096526
2024-10-01,59,53.46059267996539,52.86922869660594,53.43973617891684,51.28455660798276,1379924,3.694049180587509,1.777714020163743
2024-10-02,59,52.58477683723323,52.81914500322741,53.40450261590247,51.86462529254581,8194973,6.2681927141088245,-0.0947312730169348
2024-10-03,59,54.16191185891294,53.77598874260217,54.36676822868724,53.65438127550889,3424669,1.7273521724324048,1.8115471943294343
2024-10-04,59,52.17248595203581,52.94453736175788,53.72689854459199,51.6797124706058,329815,6.959135432820439,-1.5461387141090388
2024-10-07,59,51.743377981413495,51.154451500098624,51.58992688664067,49.65804548146709,7052112,6.046978189938358,-3.381058652808719
2024-10-08,59,50.67029416122518,51.525351908903936,51.80650967112916,50.140105637862426,6976533,8.790567030012827,0.725059888101021
2024-10-09,59,52.322571607247134,53.072517789439225,54.447461346023935,52.33454994567637,7523349,2.2029036982860304,3.002727440407704
2024-10-10,59,53.3228444139073,53.49352782470405,53.51186292223044,52.42392251577694,4886923,6.294914248119119,0.7932731530377833
2024-10-11,59,52.293193018272056,52.455570020318696,52.89888869290478,52.04125284451517,8172116,5.7814891462007045,-1.940342779011885
2024-10-14,59,52.25648352431592,51.69560877246247,52.42111736907155,51.536144805247474,588336,8.016501861059954,-1.4487713079123077
2024-10-15,59,52.771411379122846,52.20054064299083,52.57900113905286,51.487039909761336,7202406,1.2692726444428668,0.976740350908352
2024-10-16,59,52.4275992937416,53.09056130909684,54.67940359782527,52.36487540727434,9588379,7.393842694666803,1.7050027741915916
2024-10-17,59,52.54448404490899,52.850883108185606,53.67491935961754,52.80345249241107,813908,3.1296498637622885,-0.4514516234172159
2024-10-18,59,53.351321645682205,53.67409132553166,53.85569810742333,53.5494349413981,1804991,8.57942565948609,1.5576054153361187
2024-10-21,59,53.29981296855704,52.92252134732147,53.29857982837122,51.56762110771432,4762927,8.830233804020121,-1.4002472322296828
2024-10-22,59,51.90877516374999,52.52090981464035,53.383708721686304,52.10811926422399,204095,8.620605652206377,-0.7588669671375154
2024-10-23,59,54.85381983290613,54.59088900768656,55.37676317230645,53.84229635042565,1872658,2.510979918822719,3.9412477817914735
2024-10-24,59,54.73401107329414,54.55445984308726,54.7601800480523,54.54696567053252,5735387,1.3768616823259194,-0.0667312169878227
2024-10-25,59,51.988698127059806,53.01383045937296,54.193201887114974,52.141465601857774,6189909,6.423705678583207,-2.8240209657387414
2024-10-28,59,53.49779626750217,52.57735530549729,52.86848318153128,51.80161222917339,7274342,4.488272375542673,-0.8233231782980889
2024-10-29,59,52.070788809317214,52.21220273603428,52.62372211326147,51.26880873967511,9839886,5.802002451279128,-0.6945053956048658
2024-10-30,59,54.064777498370425,53.30863171575673,54.66328698544825,51.9346339975158,1013862,3.687891701001036,2.0999477560171047
2024-10-31,59,55.29319007625625,54.30746492726477,54.31744857567373,54.23525614375159,8929272,1.6192467707619318,1.8736800764908867
2024-11-01,59,54.46381197474511,55.158941481234784,56.317685688528506,53.56656660810676,8181903,8.154806981125851,1.567881238998033
2024-11-04,59,51.887271932965774,52.65892816746674,54.01305531954721,51.418064692439685,6318283,2.633468845627754,-4.532380873586103
2024-11-05,59,52.02067800058967,52.991455192720416,53.97434245268283,51.56381030200979,5036223,9.017427055615558,0.6314732122844721
2024-11-06,59,51.68787131216096,52.653977881785,53.51345945164942,51.75980245306191,7261582,0.7898436392409303,-0.6368523183748688
2024-11-07,59,53.58106559642896,53.61194727568044,54.73236849252882,52.26397203977388,5352914,1.2367569574107136,1.8193675624018355
2024-11-08,59,52.71558058133985,53.59504307638366,53.87123325226936,52.7854561491779,8327795,3.365390708488932,-0.0315306571683597
2024-11-11,59,54.46568261587979,53.66563270983703,54.46253384276958,53.08424087362568,6154067,1.4960734378550475,0.1317092577997619
2024-11-12,59,54.14119965755836,53.333974766629225,54.17473786464715,52.38184286118992,3659900,2.796130749009039,-0.6180080741822717
2024-11-13,59,53.34489911194407,54.34378955204004,55.05368293527832,52.85066996802457,9094607,2.0662046080076983,1.893379951202597
2024-11-14,59,52.0726165061192,52.20158956958011,52.40404203693037,51.68754589752281,8971880,7.30044907957019,-3.9419407445050343
2024-11-15,59,52.398377069750914,52.26180804741183,53.4497738812864,51.730794858529535,3836827,8.229406601058297,0.1153575558297286
2024-11-18,59,51.428941806241056,50.64653086345794,52.04394992890934,49.87899415176803,3259358,0.8832749310201697,-3.090741105796631
2024-11-19,59,47.36136989743627,48.05207194628604,48.93026093212998,47.301541735175256,9313414,3.950511546843748,-5.1226784400426295
2024-11-20,59,46.23064034243265,46.5689275654515,46.9881408327566,45.296456258547394,8338227,9.433527147489157,-3.08653575332286
2024-11-21,59,47.72895798634527,47.07469702121416,47.50527849335689,45.79688016336265,8055541,6.868736464685256,1.0860663584142118
2024-11-22,59,47.68178251884917,47.01851560448218,48.39964112688826,45.64277319756291,8543887,2.989956178370774,-0.1193452540048182
2024-11-25,59,47.081807766685934,46.87147751903236,47.75580339061767,45.71243571265414,8372871,6.988317176081298,-0.312723793083361
2024-11-26,59,47.85388908326714,47.27998614636981,48.28957669828507,46.66313192939116,9029108,4.462214037790673,0.8715505654191786
2024-11-27,59,45.50614303287495,45.73157396462467,46.34516076352481,45.4894352809356,8392745,2.5081067052128336,-3.274984423539261
2024-11-28,59,45.51263926415895,46.09616787298985,46.62404486048303,45.20730390306217,1516186,9.158354790566872,0.7972476710449736
2024-11-29,59,44.59115539467856,44.16928702420989,44.38656099191624,43.1078869328003,6512303,7.052416685573004,-4.180132400786859
2024-12-02,59,45.6818880528812,44.93965826226522,45.01628147718011,43.88831951948537,5421015,4.841467675200444,1.7441332879860014
2024-12-03,59,45.054189985286925,44.77754627121731,45.23630009455509,44.13011575409653,4345667,8.615410186414133,-0.360732585240925
2024-12-04,59,45.27483971502517,44.93039985138111,45.50381160048887,44.39587597959563,4363298,3.6693838039343354,0.3413621176068254
2024-12-05,59,45.47508348857395,45.159829486473456,46.21736517555508,44.5718123416554,3867633,8.91615455764681,0.5106334149067231
2024-12-06,59,43.47589813680267,42.72396123083592,42.88369577917175,42.555895126513015,8232235,2.971881641822029,-5.3938827567255245
2024-12-09,59,44.42171463639085,43.74099441991408,44.65099030629072,42.786829747730216,1779330,6.357494054050858,2.380474936729695
2024-12-10,59,41.67420067903058,42.29351367956208,42.9059972249289,42.15630975095865,720364,2.799435201892116,-3.3092085800706195
2024-12-11,59,41.98262015719503,41.9310281662679,42.249136580544295,40.94983269596326,1853235,1.1698229755743392,-0.8570711718126708
2024-12-12,59,43.29875650554478,42.60816432589114,43.23402605473785,41.987817648729646,4910832,6.193258012439824,1.6148808871039473
2024-12-13,59,41.89668397605708,42.45728943771606,42.85991498940701,41.73371174011167,5585684,8.680597861279562,-0.3540985408831573
2024-12-16,59,42.8772897156721,43.383633883557714,43.707905457527694,42.61652493600501,4924783,0.7450742550290317,2.1818266264985646
2024-12-17,59,43.55969384317491,43.643650886553885,44.77196274412913,42.89187390549833,7357110,6.790571817580247,0.5993435305444158
2024-12-18,59,43.67933101436269,43.69961773192521,43.7824860745493,43.32215086365235,623879,8.33757722134152,0.1282359386404198
2024-12-19,59,44.539060257365385,44.67509661558253,45.66012366041161,44.02214846058296,1000356,0.7236753378144418,2.2322366516828467
2024-12-20,59,43.76637570557039,44.43692854224938,44.710393919219655,43.88835096331286,4231476,8.865613290411838,-0.5331114902392344
2024-12-23,59,45.77850707878146,46.20133356755344,47.02116331748762,45.125470700611416,7612874,8.267284528633908,3.970582763447554
2024-12-24,59,44.25331769259597,44.51170625797886,45.65251404757836,43.22896518748749,6155954,4.613614133569,-3.6570964063279336
2024-12-25,59,44.40112059710368,43.6869161981174,44.32672727370641,42.7956027476425,9017528,6.444764843124652,-1.8529733618414523
2024-12-26,59,43.827744269800206,44.6783945549113,44.96555209344012,44.60720027977259,1978863,3.4446129845770828,2.26950868378444
2024-12-27,59,45.75409651741319,45.095222799191085,45.78175883190157,43.90510965455592,8037423,6.312350177695085,0.9329526014357852
2024-12-30,59,47.78211439823197,47.31211617690027,48.47204076726619,46.47855627098504,5850387,9.143862770336211,4.916027109082059
2024-12-31,59,46.54545429693238,45.93157814826109,46.10175246829298,44.630152744787054,8726234,7.450703343906063,-2.917937602869717
2025-01-01,59,48.159811502927,47.9043153613775,48.2811630079008,47.43400057215176,4401504,2.976316473990388,4.294947599554855
2025-01-02,59,45.92822939535375,46.43629290207835,47.7558217778953,46.19699334519341,6093851,2.144936726862822,-3.064488967694836
2025-01-03,59,45.33883871304919,45.990611890889184,46.73882529863675,44.69614535292015,3643287,8.243181140188497,-0.9597687139431756
2025-01-06,59,44.81870138602964,45.31314896728188,45.46945089773848,44.69123488522521,1635637,4.105097046038102,-1.4730461190961242
2025-01-07,59,46.19345220733543,45.795150428157136,46.11710207134372,44.86447914465353,1198282,3.8316240399669903,1.0637121274076209
2025-01-08,59,44.461271416680844,44.89398511130028,45.02571071681482,44.545860972501856,5690241,2.817621171684666,-1.9678182262346784
2025-01-09,59,44.27150967572901,44.48085779918883,44.58211852823085,44.20436650184162,6861056,3.970280374099148,-0.92022864775143
2025-01-10,59,45.05571729092506,44.86817086537985,45.8874461297835,44.15284034027144,7929481,5.008998336086516,0.8707410004086733
2025-01-13,59,43.64386578159839,44.43930518864145,45.54389370271576,43.878485735409306,3839113,8.979396161277014,-0.9558349905217882
2025-01-14,59,44.97681477822865,45.55610254834868,46.39813473441077,44.1911630828839,120553,6.404225568060033,2.513084655501502
2025-01-15,59,46.21690411012629,46.514651388584056,47.09923434427622,45.3172367570737,3358315,5.728156359396147,2.104106336177603
2025-01-16,59,46.01170724188879,45.39175414685946,46.70672244988155,44.81382266704639,8809316,3.378757395844862,-2.414072143299302
2025-01-17,59,46.60081259668966,46.65619978054163,47.13503416635449,46.26225210153014,297820,7.286701862606876,2.785628485718376
2025-01-20,59,47.0434350496798,47.16338325455138,47.975342763141946,45.81466484229989,6211452,2.9352758630497497,1.087065548406011
2025-01-21,59,45.68725015579583,46.39548022019416,46.78071555625899,45.15870977529784,3071451,1.877784637126496,-1.6281763125700015
2025-01-22,59,43.71885136595333,44.26949528271425,44.73847203108592,43.00218829530678,4797411,1.1251048883763504,-4.582310447892625
2025-01-23,59,44.625513471580646,44.87878617581204,46.02276508657871,43.80794787833358,5774441,8.597667099654489,1.3763222038261895
2025-01-24,59,46.12015134214464,45.36316873938971,46.49026036456024,44.95117093205913,4654316,6.252186721441691,1.079312978029552
2025-01-27,59,44.68914536199455,45.15736689735057,46.35712347552296,43.94923270920744,8298444,1.4383229882917716,-0.4536760719284413
2025-01-28,59,46.02893563309456,45.909009195521335,47.23764741934041,44.70364169838908,2556161,4.4444922878678765,1.6644954075364136
2025-01-29,59,45.82671682049367,46.531304560284994,47.33882583018074,45.776997271910986,8297276,6.221322733492048,1.355497266589598
2025-01-30,59,45.722708878784665,46.57071799566828,47.49980341072333,46.02249672789748,1719719,3.357939744296303,0.0847030526131419
2025-01-31,59,46.27565297363081,47.13679640631508,48.25267944217012,46.07872685362626,7856125,7.866320547165905,1.2155243359130838
2025-02-03,59,46.48568691351189,45.58925993619968,45.67645202372392,45.2913677968222,4603962,4.659580902248688,-3.2830751941132568
2025-02-04,59,47.21886547598702,46.364765054852285,46.93876963562579,45.93404612462792,6914631,6.720793070681194,1.7010697689278196
2025-02-05,59,47.29156947074609,48.10466569834143,49.021126301972224,47.94721200392611,7460486,9.72512703459094,3.752635522752525
2025-02-06,59,48.33900102084645,47.57584604278386,48.6197482280735,47.54371054553408,1596229,5.336756900707941,-1.0993105302378217
2025-02-07,59,49.23401428278254,48.28596232340405,49.34978577680357,47.32235862902118,1507149,5.69185168097452,1.4925983239091505
2025-02-10,59,49.38293270700351,49.43842383196439,50.18063780243449,48.73134706996247,742589,8.745227166370176,2.386742343129714
2025-02-11,59,47.28338596818951,48.018499369613295,48.06191285048656,47.73417384347034,5922040,1.558123128518809,-2.872107062266515
2025-02-12,59,47.36006542209729,47.22457381050018,48.22097966208621,46.34326316473601,4681671,7.262968977146558,-1.6533743651629438
2025-02-13,59,46.39294336721108,46.86506465063692,47.57037899931004,45.86006687160868,9890729,9.98341336086368,-0.761275604743176
2025-02-14,59,47.629779299167225,47.72590777600215,49.12029170128062,47.2842557555665,3279685,1.5877940555469277,1.836854663025704
2025-02-17,59,47.830162196885645,47.11598748382589,48.40808669341201,47.00194062247822,8550931,1.6191829330280392,-1.277964779714344
2025-02-18,59,47.537585603024986,46.62081503344559,47.4565976797807,46.50179731812393,4973154,8.232148334416014,-1.0509648143324748
2025-02-19,59,46.73746635577176,46.20098445718165,46.47868051855517,45.59062144544927,4704252,5.874031578258643,-0.9005217432658505
2025-02-20,59,47.38223390899665,46.88678257685668,47.06288531912849,46.283920474103,1123519,7.107266589960667,1.4843798843953468
2025-02-21,59,46.50037691485269,46.447445398599015,47.25520465814898,45.34506562219112,8095710,6.96320753543079,-0.9370171167908422
2025-02-24,59,45.32403653871388,45.69309918654571,46.28951722809559,45.67194494850429,191120,3.191781560146981,-1.624085470319675
2025-02-25,59,45.043022054507375,45.02372260406242,45.221170655659336,45.01012213286484,5708126,8.050995926641214,-1.464940208477677
2025-02-26,59,45.390352617483785,44.78461198947931,44.89764218946991,43.572331703662,3585508,1.457999597718817,-0.5310769540001071
2025-02-27,59,45.01309267737962,44.20109882350874,44.28794085475395,43.27290211404033,2904958,5.382841668470871,-1.3029322797474323
2025-02-28,59,45.305303237281,45.26933671524926,45.835876561544985,44.342884693180594,9575124,9.770563187675496,2.4167677278926964
2025-03-03,59,46.97942207873067,46.78898589854371,47.43920723377208,46.687454576942194,6781125,9.369251148016014,3.3569062273946457
2025-03-04,59,45.49384937988211,45.46078800973694,46.45427906349276,44.88670338544862,3590543,9.880357250146632,-2.8386977475571
2025-03-05,59,43.87404963411824,44.71056298535014,45.623083033383466,44.592330428070376,9377020,1.6753084078868783,-1.6502684120348272
2025-03-06,59,44.21261163835656,43.49083523422254,44.34737604876417,43.21685729810965,3011068,9.957850412228687,-2.728052768038856
2025-03-07,59,44.21216244282652,45.00881328897618,45.43507246595437,45.00372553703279,9732587,3.4094334530602914,3.4903400833267098
2025-03-10,59,47.69273282742367,46.874255639987865,46.99656259415903,46.145732546820085,7977225,2.3778926722688327,4.144615720114048
2025-03-11,59,48.35231507962096,47.53474530774772,48.35968104283469,46.74712175522593,2496376,3.154052683812145,1.4090670000877894
2025-03-12,59,47.95053285256575,47.9887541459183,49.34901132125058,47.13857539568346,796991,8.145813804309,0.9551094367525522
2025-03-13,59,49.55662193813976,49.82043078831504,51.1642233001824,49.125657822559546,2292076,5.79655892383798,3.816887258267226
2025-03-14,59,49.53806202610035,49.996405279128666,50.15864435641448,48.76674558422192,4480521,2.3201297242815904,0.3532175214648862
2025-03-17,59,50.72081011667801,50.524598748334455,51.53222032978643,49.708474650428656,2148587,0.8517197137424721,1.0564628921957422
2025-03-18,59,52.4885853634352,53.16936979434406,54.11712666118503,51.68387566542042,8567028,2.6813519628683014,5.234620583892894
2025-03-19,59,53.80498796621875,53.00320826719654,54.48526442300378,51.5049287614736,7403537,4.378065806444596,-0.31251362916321
2025-03-20,59,51.12705024926874,50.86776953050882,51.50824126642024,49.97094370652904,5255611,1.9402203708053836,-4.028885809935645
2025-03-21,59,52.55358592723972,52.35122966096017,53.29635004386049,51.99042741867207,3278424,2.5089684672765418,2.9163066203671906
2025-03-24,59,50.88310298006409,51.03766718379229,51.960583741821296,50.08808917248581,4195957,5.830842172482031,-2.509133950959404
2025-03-25,59,52.78653726889672,52.36932448158281,53.65690326671841,51.506504831019406,4388555,3.788456493236888,2.609165683445266
2025-03-26,59,54.32176332465146,54.16213959927807,55.744774000766526,53.82161637084676,5151894,3.440209629815856,3.4234069953026705
2025-03-27,59,54.07865334552749,53.588964972834205,55.14320733846937,53.37068360436479,4636781,6.246033097530833,-1.0582569866783944
2025-03-28,59,53.80339531880706,53.52875334248616,55.07981252662667,52.56544464839221,6323811,5.793858946989025,-0.1123582632703639
2025-03-31,59,53.350651582185854,53.635382170945526,54.6098434433614,53.465302818520605,5645154,6.157042918144342,0.1991991626951036
2025-04-01,59,52.340759379212685,51.68503465987276,52.62068169422271,50.43423482069223,3080767,4.558416038141423,-3.636307661343145
2025-04-02,59,50.48932621059684,50.47808540279671,51.08850407049957,48.98568325184397,8817875,1.5934471041683629,-2.335200634030149
2025-04-03,59,49.802153062206656,49.5631177958963,50.14182125429424,48.18970164748471,6470254,5.315779096476447,-1.812603627097392
2025-04-04,59,48.30418886070408,47.82761637476555,49.06953629177128,47.18888572224284,423331,5.966682559672567,-3.5015985642340604
2025-04-07,59,48.35224977110632,48.21533970253322,48.91200768764665,47.897582818797,4357323,2.683008715228837,0.8106683066318052
2025-04-08,59,48.66897906995902,48.24942461758143,49.14622498988838,48.07178095240879,1269428,9.546084885669586,0.0706930932323601
2025-04-09,59,48.92539143112606,48.96378387835363,49.45621120218908,48.00927548853966,9044497,2.5711435453945346,1.4805549836793117
2025-04-10,59,49.09953983225532,49.13267061358688,49.579586253281086,49.012390711300334,9454674,0.8217894712949635,0.3449217398165642
2025-04-11,59,47.80646676641398,48.11085036366182,48.43497179899432,47.861570973764266,6148181,3.9337266425383786,-2.079716484294834
2025-04-14,59,47.742362613501214,47.99686914136999,48.50538063972658,47.67646139649818,6985912,9.721443955102227,-0.236913755276111
2025-04-15,59,48.27388339637624,48.32384043851692,49.73318956839382,47.72042997167377,8776498,6.955225554605236,0.6812346367507071
2025-04-16,59,47.39295771816768,47.10436818362191,47.57937273214685,45.76674242252061,3536106,3.1701668057883223,-2.52354168010832
2025-04-17,59,47.463531131228045,47.5286980260499,48.67768129382918,47.21445188842042,3887398,9.76208358569966,0.9008290712527608
2025-04-18,59,46.97080493579885,47.80029014370911,48.98624031116863,47.241909099492,6253414,0.773705175382082,0.5714276404339074
2025-04-21,59,47.40407079353445,48.219095937437125,49.14961234934293,48.12979118401625,9920432,0.5125320092806371,0.8761574301513465
2025-04-22,59,48.98879616516214,48.2820030466316,49.63266215012051,47.67640846105618,1014161,6.225111762379802,0.1304609884766131
